,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
5366,1765.5728,,
5367,1982.0311,,
5368,1931.8718,,
5369,1982.9022,,
5370,111.47905,,
5371,3353.3508,,
5372,459.1858,,
5373,3778.3396,,
5374,2175.2107,,
5375,2018.7787,,
5376,930.493,,
5377,559.11835,,
5378,1147.0505,,
5379,6415.1274,,
5380,2008.4811,,
5381,6381.4634,,
5382,3190.1074,,
5383,1222.9065,,
5384,1900.9498,,
5385,2692.264,,
5386,4217.1714,,
5387,3084.378,,
5388,188.48564,,
5389,4708.0903,,
5390,2890.9578,,
5391,1418.114,,
5392,330.01755,,
5393,2147.0088,,
5394,2901.6045,,
5395,5009.507,,
5396,1370.4072,,
5397,2524.9456,,
5398,438.12268,,
5399,1591.3121,,
5400,3027.6829,,
5401,2874.5042,,
5402,1241.484,,
5403,1616.1853,,
5404,1081.9663,,
5405,2688.3914,,
5406,3324.1123,,
5407,3366.4224,,
5408,1955.468,,
5409,1929.114,,
5410,4805.894,,
5411,3013.5898,,
5412,3025.836,,
5413,231.36685,,
5414,2305.7427,,
5415,1573.6354,,
5416,641.922,,
5417,2943.95,,
5418,4815.123,,
5419,1095.8164,,
5420,2375.957,,
5421,2064.6387,,
5422,1526.0417,,
5423,171.08261,,
5424,1979.0306,,
5425,3181.26,,
5426,4230.0947,,
5427,238.11711,,
5428,3287.4246,,
5429,1450.603,,
5430,2462.7893,,
5431,7652.174,,
5432,1920.1239,,
5433,4252.257,,
5434,1280.104,,
5435,217.9829,,
5436,3020.9243,,
5437,3428.4011,,
5438,2536.8694,,
5439,1060.0123,,
5440,512.0505,,
5441,3850.6404,,
5442,513.47064,,
5443,2586.256,,
5444,283.20987,,
5445,826.04956,,
5446,1020.8274,,
5447,2987.479,,
5448,3335.1013,,
5449,3294.7878,,
5450,127.93475,,
5451,2572.6812,,
5452,3094.1638,,
5453,2276.1375,,
5454,4554.7993,,
5455,190.76195,,
5456,4386.2153,,
5457,2587.3215,,
5458,263.34393,,
5459,5557.9634,,
5460,2973.9927,,
5461,1812.7906,,
5462,883.417,,
5463,2676.351,,
5464,2528.42,,
5465,237.04529,,
5466,519.7317,,
5467,2485.801,,
5468,3284.6345,,
5469,71.079605,,
5470,3091.811,,
5471,4297.501,,
5472,606.4872,,
5473,1459.5391,,
5474,4227.715,,
5475,228.75517,,
5476,1679.501,,
5477,3669.5508,,
5478,273.76236,,
5479,2657.285,,
5480,1999.0094,,
5481,4107.367,,
5482,429.54907,,
5483,3623.5266,,
5484,877.69855,,
5485,2869.0708,,
5486,3204.627,,
5487,220.68327,,
5488,3088.3606,,
5489,1730.0874,,
5490,270.04065,,
5491,3966.6843,,
5492,1461.8673,,
5493,832.0814,,
5494,1581.8999,,
5495,2265.335,,
5496,4054.0261,,
5497,2014.9159,,
5498,3139.554,,
5499,1132.5874,,
5500,4033.7861,,
5501,1875.9702,,
5502,2098.2986,,
5503,1192.7235,,
5504,2865.3528,,
5505,2661.2004,,
5506,5390.789,,
5507,3243.4238,,
5508,1445.5288,,
5509,3055.7637,,
5510,1777.4165,,
5511,1968.4619,,
5512,2787.115,,
5513,2321.221,,
5514,54.134537,,
5515,3481.8042,,
5516,1522.064,,
5517,2850.6987,,
5518,608.6035,,
5519,4579.591,,
5520,1856.5569,,
5521,1080.281,,
5522,759.1687,,
5523,5923.2495,,
5524,716.5124,,
5525,1177.472,,
5526,2927.3108,,
5527,2173.05,,
5528,3014.4495,,
5529,1207.798,,
5530,2526.3271,,
5531,2324.6018,,
5532,2803.8389,,
5533,4100.6,,
5534,2659.0083,,
5535,1827.9512,,
5536,1667.9819,,
5537,2954.6135,,
5538,1620.4482,,
5539,1079.0298,,
5540,711.9483,,
5541,3962.9,,
5542,3215.3057,,
5543,2727.9163,,
5544,2492.2292,,
5545,584.4527,,
5546,402.25342,,
5547,1512.1339,,
5548,3044.1252,,
5549,1295.6423,,
5550,2491.6309,,
5551,364.2681,,
5552,1356.7941,,
5553,2452.1174,,
5554,2958.5823,,
5555,849.461,,
5556,930.8084,,
5557,763.6344,,
5558,1816.2672,,
5559,2647.616,,
5560,807.59064,,
5561,2284.4219,,
5562,1905.8801,,
5563,5198.461,,
5564,1812.4182,,
5565,2303.0432,,
5566,3214.6277,,
5567,3345.8413,,
5568,1433.3452,,
5569,1425.7439,,
5570,1651.2722,,
5571,1354.7732,,
5572,-62.345726,,
5573,2280.6587,,
5574,3470.906,,
5575,729.70245,,
5576,2820.2095,,
5577,2444.0144,,
5578,569.2979,,
5579,1695.7623,,
5580,476.38495,,
5581,2478.917,,
5582,2112.8394,,
5583,440.16934,,
5584,583.2371,,
5585,1433.5814,,
5586,3373.8755,,
5587,914.94617,,
5588,4034.14,,
5589,1575.4056,,
5590,3486.1338,,
5591,2832.8108,,
5592,2295.8367,,
5593,3188.638,,
5594,2854.3481,,
5595,5161.3003,,
5596,677.1451,,
5597,2065.9553,,
5598,2480.7048,,
5599,941.31995,,
5600,335.8948,,
5601,3378.9238,,
5602,2653.1648,,
5603,3127.5771,,
5604,2796.773,,
5605,2706.4736,,
5606,2361.2947,,
5607,2504.2627,,
5608,3891.1777,,
5609,6928.7515,,
5610,3741.1233,,
5611,2877.9287,,
5612,228.55411,,
5613,4201.788,,
5614,2731.3755,,
5615,9511.613,,
5616,2488.9604,,
5617,1376.4237,,
5618,987.4132,,
5619,2397.0044,,
5620,4917.7437,,
5621,1432.7352,,
5622,2785.029,,
5623,3713.449,,
5624,2891.6086,,
5625,3153.3857,,
5626,3500.336,,
5627,5432.427,,
5628,2210.051,,
5629,1146.2552,,
5630,3096.2798,,
5631,2243.3154,,
5632,2370.735,,
5633,2680.232,,
5634,3097.6804,,
5635,3135.0369,,
5636,1698.9281,,
5637,2849.2668,,
5638,1716.0001,,
5639,2280.8062,,
5640,1667.4867,,
5641,773.28217,,
5642,2261.3958,,
5643,-161.26576,,
5644,3015.9204,,
5645,796.0554,,
5646,3142.8262,,
5647,536.41296,,
5648,4846.7793,,
5649,1129.4827,,
5650,672.4711,,
5651,3183.7986,,
5652,1833.4038,,
5653,1470.2476,,
5654,2471.543,,
5655,4149.5273,,
5656,6090.277,,
5657,5495.525,,
5658,2482.6558,,
5659,4639.111,,
5660,2509.8213,,
5661,4929.41,,
5662,3268.5122,,
5663,875.6914,,
5664,2663.3516,,
5665,1254.048,,
5666,3273.5479,,
5667,1271.4047,,
5668,383.30154,,
5669,5092.9727,,
5670,4393.3555,,
5671,1036.6233,,
5672,5794.5044,,
5673,1781.0494,,
5674,657.83057,,
5675,1039.4183,,
5676,2237.5413,,
5677,2786.1306,,
5678,1745.8146,,
5679,4822.765,,
5680,1347.4056,,
